Location,Date,Mean Temp (°C),Total Rain (mm),pH,Total Snow (cm),Cool Deg Days (°C),Spd of Max Gust (km/h),Snow on Grnd (cm)
Margaree,2006-06-16,2.163552423927922,0.1915383948588304,2.3630295678053237,0.2880626213576168,-0.040702392085528276,-0.6200894857025965,0.5866513861327777
Margaree,2006-06-17,2.881385603578179,0.5675675987573566,1.7531798846846847,-1.1024733570853988,1.1684672571437418,-0.30450516988455656,0.30513810707799555
Margaree,2006-06-18,2.6814392413997146,0.13334671126684933,2.875246973855844,0.012883583136703519,0.4244789502933298,-0.8970214764776847,0.8966642276006922
Margaree,2006-06-19,2.8585430858621694,0.2650977383780593,3.067314401748412,-0.13332123380940475,0.6028658457145724,-0.9112588366688621,0.9673064978668126
Margaree,2006-06-20,3.181732931985217,1.0653810559639953,2.6143775285425415,-0.9956536115926987,1.1693696612001847,-0.25483370407258404,0.5875892349896509
Margaree,2006-06-21,2.4988034076097376,1.3304196825886228,2.5374209439359396,0.20733712808109972,0.16764696504376503,-0.9240763191063929,1.0504439978696243
Margaree,2006-06-22,3.1588137252122235,0.7254135370953,2.670329080609663,-0.9262849451458813,1.151424254467307,-0.3739256997007459,0.614628836411276
Margaree,2006-06-23,2.9379285187608324,1.4818852826267228,2.6185961953888244,-0.5722375076676139,0.7357098292392046,-0.229973217051089,0.6519833653248228
Margaree,2006-06-24,2.2081998940128185,5.359356479057249,0.21288417121412118,0.47439097219872595,-0.23270563180321246,-1.4130434127316847,1.598975935260513
Margaree,2006-06-25,2.7952202136385305,0.6052574716358344,2.39858143577597,-0.06023801510503498,0.2206794568852833,-0.11633221046776134,0.48756237955161313
Margaree,2006-06-26,2.7092855608351405,2.8297292049030496,0.299548198466094,-0.1193846141166751,-0.05634168779273681,0.14889232003860745,0.410226518503861
Margaree,2006-06-27,3.8037315846414064,0.997458458898796,0.11193269724967488,-2.3990805806699687,2.0089428184111244,0.723312831694638,-0.4042727885298332
Margaree,2006-06-28,3.908260373837221,1.1011790485047595,0.8453869076213206,-2.0750009346947875,1.7699376011221861,0.8385199301348639,-0.25794012483936785
Margaree,2006-06-29,4.176921465457157,1.2710769827760589,0.8801012356075324,-2.4515389178479525,2.185602700336109,0.7375570757922775,-0.18198679901613118
Margaree,2006-06-30,3.1931170839055323,1.9670635149323006,1.7575702858943463,-0.9483982611089493,0.44528179807776497,1.6483820704377619,-0.3801383072370671
Margaree,2006-07-01,3.7837858397905673,1.566700012466379,0.9710179601487529,-2.726599611920308,2.3155339866745637,0.85925776984567,-0.33962473102287166
Margaree,2006-07-02,2.7612308926052345,3.2793592310161026,1.0024190713385928,-0.3301262933635295,0.26269803662075397,-0.0671369459917434,0.6582452376203034
Margaree,2006-07-03,2.6478313340762027,0.057588806743139924,2.8512576446623528,0.27107539975061007,0.12043237093250253,-0.6938851248522707,0.8174180956459235
Margaree,2006-07-04,3.234301712671101,1.4102429864792811,1.9058174046099847,-1.6919554366607739,1.3003399180126054,1.1336702645854293,-0.33356396450253695
Margaree,2006-07-05,2.7073600769378423,0.3570358291478136,3.2455734347122287,0.33956623904188177,-0.0827793056268689,-0.11679326856222595,0.6386610329382887
Margaree,2006-07-06,3.4586179035309015,2.3328981649765987,1.7005162057947092,-1.9745174789184707,1.4152208300763078,1.5751256631133765,-0.43981485370839607
Margaree,2006-07-07,2.919243007544226,0.5896859166384758,3.1367818707448296,-0.13605486322276417,0.3246777340528992,0.008270341441758311,0.561853652493176
Margaree,2006-07-08,3.3886766877248773,1.328173316715779,2.292023985745861,-1.7047511401245719,1.5402977886210356,0.5805797062970861,0.05625011090855509
Margaree,2006-07-09,3.9281130145554113,2.0339138795303855,1.3869366864147237,-3.2996473468089116,2.832357884254065,1.0160925260268032,-0.393030721145528
Margaree,2006-07-10,4.113763346647932,1.8570949932857026,1.8251497299107853,-2.7920941183536754,2.461527185243731,0.9883054849052304,-0.17022256784341286
Margaree,2006-07-11,4.0174439980382575,1.8883965822104918,1.9630115832445134,-2.698024211735183,2.335151488310406,1.0952364955628626,-0.2060429904928994
Margaree,2006-07-12,3.471599223945162,2.1337611807964434,2.112100341316685,-1.745929524032802,1.4338945668437297,0.9754408534388257,-0.03349119597508768
Margaree,2006-07-13,2.01070566039902,4.229401756290764,1.097959417868386,0.15604032059191736,0.1309949012104584,-1.5119436348271462,1.4712462716191708
Margaree,2006-07-14,2.5488294489515786,0.5401122484044865,3.527921616939031,0.11797073898377784,0.27288534365692957,-0.6778762411311074,0.9221329041030267
Margaree,2006-07-15,2.84113328142003,0.42606203079813265,3.777150094138655,0.1637709629197775,0.2897033351473419,-0.6211322511229698,1.0099913770117859
Margaree,2006-07-16,2.861410316350958,0.5364057240194705,3.7867229696529643,0.032418615862710984,0.40445873521829456,-0.591096135141643,0.9803609065674054
Margaree,2006-07-17,4.204024413601035,1.579678780038821,1.7418327965002054,-2.6523978358690323,2.4976590876275004,0.5151561771548845,0.0819248242286193
Margaree,2006-07-18,4.430420767836535,2.7130239949030903,0.5912375369310802,-2.7944377106399143,2.5619378417254084,0.46256797940646255,0.17572355878325577
Margaree,2006-07-19,2.865355444254248,0.07069237829007234,3.2249353763738884,0.06713740091391797,0.45118179822854354,-1.0176580974496952,1.110373364540411
Margaree,2006-07-20,3.1827110602727346,0.4936768921654294,2.8286702256858622,-0.6178568296645793,0.9544986685207251,-0.5871962982815938,0.813211759007043
Margaree,2006-07-21,2.5802497989845907,1.9601095568958085,2.314009931757501,0.1230022029125051,0.31684316127933876,-1.2341667462400894,1.3111623419823522
Margaree,2006-07-22,3.6481223419720843,2.3598286527666565,0.9182795281998182,-1.4992130903750245,1.5166185982508547,-0.21628794056762166,0.576469221383709
Margaree,2006-07-23,3.9663418206305203,1.1803482767887306,0.7888317188606907,-2.164247478146274,1.7336800116209206,1.1608362815305975,-0.38797936556006446
Margaree,2006-07-24,2.9742279416060193,1.1116623175865852,1.561421684190547,-0.07994597508704955,-0.1220724121748027,0.7881646726009272,0.09114113894329097
Margaree,2006-07-25,3.4295462193109945,1.077774763921823,1.1583939742227598,-1.609774561615445,1.1243413658248531,1.3289381958976063,-0.4687467202557132
Margaree,2006-07-26,3.130047405713979,1.0885222056877668,1.9198826318062445,-1.1486493304073184,0.7847361870584322,1.1571458104599706,-0.27503667910311297
Margaree,2006-07-27,3.8994987779782684,1.998345233422091,0.6247433538116822,-3.432323295550584,2.927977468417844,0.8373909569566015,-0.42040743115170104
Margaree,2006-07-28,3.412764278107134,1.6480554269367698,2.1429769854167446,-1.6651582567239058,1.2742324762462598,1.25908513713872,-0.2555838290936249
Margaree,2006-07-29,3.7227914817000127,3.4208273338770687,0.8270551851387632,-2.344625225478904,1.6876634965011474,1.5992610957613693,-0.3958134273910021
Margaree,2006-07-30,2.6151618655183317,0.18076935237272831,3.074717103841484,0.5332644752965131,-0.3445834271548373,0.03877767453261769,0.5648091908332226
Margaree,2006-07-31,2.3594341890418424,0.324984724933049,3.2529723996984306,0.30888877038699797,-0.0973567188707116,-0.22096319645372736,0.6178378575823724
Margaree,2006-08-01,2.593271736723506,0.42073117530684806,3.533182755915044,0.3222126772146438,-0.03486280951968046,-0.22580779446710983,0.729476315112313
Margaree,2006-08-02,3.4099360386181763,1.8942639012269633,2.2017071678608517,-2.146461733725983,1.6220440528446742,1.5315149680292466,-0.4688710124688848
Margaree,2006-08-03,3.1233687535375156,1.2323966520975156,2.806388032402298,-1.0683745564941092,0.934304608834654,0.7022529642523277,0.1041464235876108
Margaree,2006-08-04,2.323287697850103,0.5843065161475408,3.5804708240534873,0.10723785517052448,0.19981401340645025,-0.5173515572046168,0.7774832699391525
Margaree,2006-08-05,2.4157279339704827,0.6463844367885518,3.878600358651836,0.30835666886590224,-0.09015138581882272,-0.025480739930279602,0.6455591520888774
Margaree,2006-08-06,2.4513415715112985,0.6547447396014234,3.9336770131892838,0.3337133587374215,-0.12136927469323923,0.03451715595002626,0.6443155169477555
Margaree,2006-08-07,2.7724184325052805,0.589177656394036,3.2339749627426007,-0.09105378038859459,0.2815143296514587,-0.04703182592157429,0.5823210798956243
Margaree,2006-08-08,2.582250645679747,6.2556373072292,-0.46605836211150486,-0.2935216919147182,-0.020345825683148907,0.03920391660884349,0.8481870082541821
Margaree,2006-08-09,2.1436863103703296,-0.18342008856486347,2.15771143114967,0.45228665605006446,-0.378400983699163,-0.1784624421781972,0.37521638251560585
Margaree,2006-08-10,2.673911512512693,0.04823731684323218,2.674546364106139,0.24939805754447997,0.02439778655724967,-0.40354596216550204,0.6839788718474119
Margaree,2006-08-11,2.4656739958027005,1.4602210422579975,2.0652535541856074,0.25473598327896063,0.07547948022035313,-0.9417443376334453,1.0311656404934808
Margaree,2006-08-12,1.9353477332015805,0.1933638678415991,2.8153931786466986,0.13569420846064606,0.03717499185819737,-0.5218488391443111,0.5392367877825246
Margaree,2006-08-13,1.8683612551621593,0.3171139517781236,3.004096569997231,0.2910947315734241,-0.23812277090942457,-0.08213459827509567,0.3726483205825943
Margaree,2006-08-14,2.326435515572964,0.18486724400157928,2.930260794976007,0.26242865891243156,-0.0197546710467568,-0.4266349820108902,0.6364674162937299
Margaree,2006-08-15,2.7205788605173167,1.3923469205451011,1.9240369067724907,-0.7396312703063215,1.0128698124367372,-0.9703034725930944,0.8497398228155697
Margaree,2006-08-16,3.788956409847659,1.8920067764908877,1.1634956755594357,-3.1825160048821743,2.689224907008439,0.9943358091060952,-0.43810843450328085
Margaree,2006-08-17,3.2650505318168004,0.9095571948313327,2.337106922278497,-1.445205150916641,1.5583645824898749,-0.28082768957312004,0.49196281505551626
Margaree,2006-08-18,2.672637310665752,0.28286805650968655,3.4127537791453615,0.021903476724543684,0.4326087312945809,-0.8830397580434142,1.022875017594131
Margaree,2006-08-19,3.3558926604809365,1.3584583871242872,2.3239821229376827,-1.9832615745035285,1.929940926100441,0.09904189728001093,0.252826694310431
Margaree,2006-08-20,2.988407371905755,1.3071245636630442,2.638454217403187,-1.0916075299570491,1.2135884173674258,-0.26395363234113367,0.5542250741977914
Margaree,2006-08-21,2.743429973349965,3.4008068449862443,1.2192350642866454,-0.802038785037417,0.94665531502181,-0.880105366321161,1.0189235633466982
Margaree,2006-08-22,2.8607909051944986,0.2673425914326365,2.8296124612680087,-0.1530958107076602,0.5122651465071374,-0.6731625296507213,0.8234284512061485
Margaree,2006-08-23,2.491083952909557,0.07435641192898207,2.891118217529221,0.030303712002954657,0.3796943327815185,-0.9841933533626499,0.9219665171417123
Margaree,2006-08-24,1.936451972912089,0.3781979601809129,3.2035034810012064,0.32425471878747936,-0.289999208304884,0.0484810779600977,0.38451760232259874
Margaree,2006-08-25,1.7750589043652651,0.6054974471141378,3.545262694353254,0.347356731309619,-0.39590433155420535,0.31952724594989523,0.2758092963239112
Margaree,2006-08-26,1.5008086929997135,0.6199997819456246,3.4848741439574322,0.010579441444497477,0.023804707104827554,-0.2428444550640506,0.41125128501685587
Margaree,2006-08-27,0.9849215819791092,1.2042215744462257,3.491742782108098,0.07447849725590858,-0.2693830347914829,0.16042742937748772,0.17422631453372978
Margaree,2006-08-28,1.088079486148181,0.832727914218591,3.73991439252498,-0.06771150143571768,-0.018467241045759305,-0.06811705504087143,0.258096145771738
Margaree,2006-08-29,1.631993279329873,1.8448128883419481,2.3115496408764167,0.11431603741859121,-0.019957795164854287,-0.6842973497992195,0.726007516082432
Margaree,2006-08-30,1.744961388575444,1.361859487390892,2.7475262246897616,0.4484330926447,-0.5012146499647047,0.12881420968908364,0.37256006570344596
Margaree,2006-08-31,1.8198064979831343,1.1813172701615882,2.6009745330296528,0.27527424038097226,-0.19370689136319663,-0.3315954685696354,0.5441768213791826
Margaree,2006-09-01,1.768031799110066,0.5697753833465468,2.801482283266366,0.07460260252895486,0.08165318563765057,-0.5914737000365827,0.5511176862663814
Margaree,2006-09-02,1.3738321228420303,0.4334420264228777,3.0220468798836997,0.15427451259176406,-0.20616700098289473,-0.08551749675854207,0.22392465405084805
Margaree,2006-09-03,1.9917946209487618,0.24432184174304408,2.937843733664512,-0.09255270564430862,0.4019144256505759,-0.9535375525571778,0.7529271945340807
Margaree,2006-09-04,1.618723652998569,2.5169718519674356,1.4261873931090265,0.7360878893254024,-0.9213474455570143,0.17609559466969726,0.38095397149335036
Margaree,2006-09-05,2.133128658148881,0.4950829327640783,3.4657843086278737,-0.07905256534954867,0.40205900179223353,-0.7857493054600604,0.8090493538923367
Margaree,2006-09-06,1.766824393854085,1.4625330862264596,2.868063953989004,-0.22682672417915348,0.5149493484885292,-1.168644356676556,0.950836506234027
Margaree,2006-09-07,2.2919453596857564,0.3749529025632412,3.270723969665336,0.051593144612122485,0.2767192439271145,-0.6959464729911599,0.7815956089785305
Margaree,2006-09-08,2.2839250002140847,0.3402461378833722,3.172806461693774,0.06428093741337669,0.2602385798045701,-0.7047095254289358,0.7655265780252551
Margaree,2006-09-09,2.7118326112404767,0.622536570394366,2.654661988169619,-0.3353515389278352,0.3577244059035971,0.2118192256257095,0.3019992595318797
Margaree,2006-09-10,1.6425383043939663,0.22972296801837955,2.7800266476198656,0.12149946782901645,-0.05786603535049832,-0.38074969861960645,0.39442276047990693
Margaree,2006-09-11,0.955950969317168,0.44015542778954025,2.9142003799254317,-0.15311673339184773,0.10637161974291783,-0.5086497973427366,0.2608105809226321
Margaree,2006-09-12,0.947776144558915,0.18727096484132738,2.3704271524272658,-0.12881401986621313,0.10715481046831678,-0.6985237193446973,0.23899291046835372
Margaree,2006-09-13,1.3966899085717932,1.680520951319947,2.40385579871505,0.35327508147895825,-0.46141725891797897,-0.03111010456765794,0.33848734951503795
Margaree,2006-09-14,1.8598269579662823,0.3552563672539641,3.047470401657263,-0.022914379684085367,0.24480161749792675,-0.6991921829471947,0.6217364489721972
Margaree,2006-09-15,2.521936666237396,0.266873129001657,2.9695011408562455,0.04257178756051981,0.28775705271568713,-0.6450027366637324,0.765427735281883
Margaree,2006-09-16,2.1268365301214387,0.19706782845318757,2.9635338625573335,-0.14357813068186126,0.5134324808569017,-1.0979886574136877,0.8680346268597589
Margaree,2006-09-17,1.9161999532538705,0.1675189276250498,2.8355548264243056,-0.11922455619287761,0.4027752832832437,-0.9808853704639339,0.7411593038160372
Margaree,2006-09-18,1.8658337112560937,0.4991833876666546,3.1283746816718394,0.32668186572922936,-0.29184038269395324,0.03799157047647653,0.3387589001331608
Margaree,2006-09-19,2.564198937124304,0.9590779185019929,2.3814445541757294,0.011749674543615468,0.47474566284549735,-1.3274061691360928,1.1609898010617319
Margaree,2006-09-20,3.159606539549206,4.1425950194258085,-0.3858762558183855,-1.8300305997020125,1.6368363317875365,-0.41267327608368676,0.5819559493147782
Margaree,2006-09-21,1.9396418716179178,0.2749378040420481,3.084355283191175,0.1415448314655012,0.017841471269242522,-0.41030809260754175,0.547798979972618
Margaree,2006-09-22,0.904079487257948,0.6388619249558531,3.2961323245400553,0.11843740224692491,-0.2575308311874528,0.038435991745746,0.043433874408317065
Margaree,2006-09-23,0.6114109184339264,1.4519223607790936,2.9939460744730444,0.12760194081312043,-0.3531474064494131,0.038518139801533624,0.03920652246547851
Margaree,2006-09-24,1.4746118347530939,2.0204669693575332,3.0756357752985535,0.5580943326258101,-0.6830942188570468,0.4192220554195926,0.24010041131930573
Margaree,2006-09-25,1.1191967252399126,0.6918589638705797,3.4892950060029517,-0.0036262374470209554,-0.003049540310623942,-0.2472156439705537,0.2580309326269093
Margaree,2006-09-26,0.5416557235282552,3.1683581947963866,1.1775340693168834,0.10740160388047627,-0.2680939316903155,-0.8109553044132278,0.5012023785120487
Margaree,2006-09-27,1.1110387002785154,0.6528815811468349,3.3453745679587104,-0.05676548103820514,0.08669532084144789,-0.40683341262454015,0.2890394255865069
Margaree,2006-09-28,0.9052936480631321,0.8392421281072064,3.619677391456474,0.06774118542095933,-0.1811274351021208,0.05068922499992932,0.08026914685382215
Margaree,2006-09-29,1.6554350452814366,1.8424634765750068,2.7018738978070598,0.22589609878839392,-0.10318868438039396,-0.4919045491663983,0.6230303918291075
Margaree,2006-09-30,1.5395579452800585,0.7466639594751551,3.4331794101215563,0.22030219621444505,-0.1915959516042453,-0.04467009973106006,0.31731320927492546
Margaree,2006-10-01,0.5585356602206405,1.9863952008245624,2.7085884256319948,0.29632926669908355,-0.621815412952855,0.27719229220819697,-0.019354920060025812
Margaree,2006-10-02,1.295319512420357,2.8401694043494374,2.0175113466506467,0.7564785766413282,-1.0080383730487246,0.443440158845528,0.21849208194301983
Margaree,2006-10-03,0.7028531889879398,0.7061325516423649,2.6633338372170305,-0.04003946168759235,-0.08909572994887374,-0.3783285663089523,0.11168232264801366
Margaree,2006-10-04,1.0565939164368006,0.4647753815983077,2.8785100176947567,0.06076386246979343,-0.12407833472180946,-0.24807896416841654,0.14478832416844387
Margaree,2006-10-05,0.31574241031787825,5.832049577031672,0.1311470415102728,0.6726779153647859,-1.2338736615914632,0.028801396563064914,0.4516734849321429
Margaree,2006-10-06,-0.28024872150943536,0.6215239127685506,2.6403345462462777,0.15073849100830286,-0.7607086951670164,0.6121597356126628,-0.6324122943757503
Margaree,2006-10-07,-0.1749660778340232,0.7817471568242865,2.99529777882436,-0.05613867878707043,-0.3994611304433838,0.23449526703237425,-0.4001674154979161
Margaree,2006-10-08,0.6062927556278862,0.6751174963864717,3.1124467170281274,-0.28551314343013146,0.24916164885282566,-0.6494643452440786,0.20156570187192788
Margaree,2006-10-09,1.5143722647332925,0.5853424706960444,3.332370763160321,-0.28968406023318743,0.5781962180533958,-1.0701677189094077,0.6829323324843595
Margaree,2006-10-10,0.46722728413319536,0.9744802009496493,3.6784675142902237,-0.22296234099380974,0.0696312329820063,-0.2213173156934453,0.07758852102344903
Margaree,2006-10-11,-0.24439328798773136,1.2518335934286904,3.929878995413881,-0.20288401976404358,-0.23512152355132135,0.3178465538815357,-0.3120723333310213
Margaree,2006-10-12,-0.24279569839018086,6.9549352101819295,-1.3068050189302705,0.6089826032398287,-0.7545253235335675,-0.8572706355850686,0.7494870576251568
Margaree,2006-10-13,1.6983170757701036,2.200228956208583,1.5573261320121075,0.5211051614169631,-0.544297827766035,-0.2827905788877731,0.5282526496282399
Margaree,2006-10-14,1.136969155463001,2.9940036477335497,1.2355092561411611,0.6938443154398402,-1.0266697545830525,0.2476315719051716,0.2547202537977969
Margaree,2006-10-15,0.7581297679080902,0.32790685875383063,2.614209134828059,0.052062113611641814,-0.24791170647671198,-0.15126769032309043,0.004216432102545455
Margaree,2006-10-16,0.12658688629335493,0.6258506904472823,2.7016701868648703,-0.023136591448416496,-0.344408571872007,0.038233330704813925,-0.2542508466254294
Margaree,2006-10-17,-0.09471254875322047,0.6586341901697278,2.792953916876135,-0.26319717100401113,-0.03956968575650338,-0.3240021383741056,-0.18696497684746488
Margaree,2006-10-18,-0.7918530748702801,7.069262533966101,-0.733760768829849,0.006919605360189349,-0.5533972169259269,-1.1864092582604886,0.6845591534246003
Margaree,2006-10-19,0.19744226775527232,0.5658818754724729,2.407653479860989,0.0798433122243496,-0.4409814916412973,0.05545988106285521,-0.3056208900610331
Margaree,2006-10-20,0.20685490898796097,1.448599619674443,2.3140461204779,0.40831686118292077,-0.9527675717777254,0.6747174475487847,-0.4132833500036032
Margaree,2006-10-21,0.5406423799828524,5.1781392152013455,-0.06136210403473855,0.5166191836985264,-0.8900530435658435,-0.4854012806539864,0.5870648565598544
Margaree,2006-10-22,0.2648261825003036,2.322296813513134,1.480952910968273,0.90990607609759,-1.6897770717127918,1.329032322679545,-0.579079681383113
Margaree,2006-10-23,0.31445454086659447,0.32442705492085183,1.2120365019743011,-0.13728801809476462,-0.08013862230807449,-0.8134951462067119,0.0039088056392157875
Margaree,2006-10-24,0.2681590417256849,0.0512042576069146,1.7737030485630352,-0.22863437669886688,0.03852668944341573,-0.771939632121647,-0.03650312880475419
Margaree,2006-10-25,0.04861612875668907,2.0947045517858145,1.501572700100404,0.4859801933062739,-1.1097886902082483,0.5743840197129795,-0.3715257719647825
Margaree,2006-10-26,-0.26992914122744505,0.18539110364760755,1.7193131935076593,0.02130060553511144,-0.534760624943036,0.013703796868346758,-0.5336592876675857
Margaree,2006-10-27,-0.5984709133953479,0.34771656130533907,1.690587583310053,0.27610879040138275,-1.0634991682290076,0.748836987827601,-0.9142358405315862
Margaree,2006-10-28,-0.8207409774375376,0.6571367873924617,1.474298023382556,-0.016153645534216866,-0.6762684356669196,0.14447992388642025,-0.7082286651560268
Margaree,2006-10-29,0.3588009053196732,1.390523440211832,1.3100525040092335,0.48934088455322045,-1.0108866883771297,0.41332642156261346,-0.3308573922967742
Margaree,2006-10-30,-0.5439288624480866,1.7380308980883117,0.8549905283713897,0.1829304328655787,-0.8626968854254149,0.09743158522250742,-0.4735335633634261
Margaree,2006-10-31,-0.7362271677411455,0.3436275190510638,1.776317574785269,0.09712625869040248,-0.8262280950096602,0.46027162726471366,-0.8481772022973417
Margaree,2006-11-01,-0.6152917373046226,1.130583990215899,1.487135671404554,0.1498830112934013,-0.8454644131576701,0.3340417165949902,-0.6549739953730334
Margaree,2006-11-02,0.04142906341210813,1.6440401553284751,0.829550403501428,-0.1316930437369327,-0.14446715877328337,-0.921763157811277,0.1216190202826793
Margaree,2006-11-03,-0.7225315797704268,1.2043694375757799,1.583834903619878,-0.04473607867242579,-0.5981191005281649,0.0241914351043453,-0.5158446983468172
Margaree,2006-11-04,-1.2386577198562683,0.4911483089253499,1.966756486688506,-0.42630044189201405,-0.1899452329012831,-0.3191741545077651,-0.6584767182773716
Margaree,2006-11-05,-1.5625049928457426,0.7191951826921995,2.1859706093427276,-0.34607038869851986,-0.41170228336735,0.06132727858261657,-0.8971407035562973
Margaree,2006-11-06,-1.7592004562345493,0.7046777236054174,2.148697793422595,-0.5423809886839122,-0.18554332137614243,-0.23874540983206796,-0.8318998138669254
Margaree,2006-11-07,-1.7412985662764846,0.7838820103786168,2.30345817357556,-0.5027995847530001,-0.24626835319023535,-0.10090843604620753,-0.8561734504076148
Margaree,2006-11-08,-0.44044905576010596,2.2306559908580703,1.4804862511021468,-0.10815604678775058,-0.3248615947810712,-0.4566463985758624,-0.13807137199082614
Margaree,2006-11-09,0.2621534362781334,2.2383831504480813,0.51264017910961,0.6306799515107627,-0.5716358260001557,-0.06506510033951572,-0.00841694539641543
Margaree,2006-11-10,0.459757978204111,-0.0157841910432348,1.4087013815891207,0.1640281563647429,-0.5151025367574928,-0.12269588878051352,-0.27835964765973875
Margaree,2006-11-11,-0.391578587751763,0.34664771293194485,1.9303185412303678,0.1397645260117505,-0.783986172426737,0.44692499841856664,-0.7072440419902619
Margaree,2006-11-12,-0.19822419475659453,0.33398367508976273,1.9999767683821155,-0.11593414707539618,-0.29929886421900886,-0.199490741494809,-0.38656001758616915
Margaree,2006-11-13,-0.21798740176808512,0.43247845830239456,2.172872221053495,-0.08709526946357156,-0.35260336536837067,-0.08029930857221693,-0.4236114043121865
Margaree,2006-11-14,0.0004682346962464829,1.0478167424980485,2.05455162766764,0.03666069964741643,-0.45247811213813205,-0.03661333982155716,-0.2797014575483646
Margaree,2006-11-15,0.7992728491425926,2.683548265680938,1.3081606353155968,0.5784235856378123,-0.9655533007970585,0.24613947109013856,0.07280464940161507
Margaree,2006-11-16,0.8850485131065453,0.22191551395191692,2.235198037472876,0.1607773209952255,-0.3538074171636114,-0.11209822285043894,-0.05422958398039647
Margaree,2006-11-17,1.2845145539251153,0.5376476679123285,2.4929223887783163,0.40288464022208786,-0.5810745678510472,0.2396930569001304,-0.005261395820338923
Margaree,2006-11-18,0.8562485267652673,1.2773456430855885,2.296023058281939,0.6027215042829231,-1.0640086348085895,0.8071466125334171,-0.24379376551213727
Margaree,2006-11-19,-0.31619815120689404,3.0258055329514697,1.291987380864305,0.5003037621742485,-1.2852864274468185,0.7317220435760671,-0.41566729227578675
Margaree,2006-11-20,-0.45704735697948345,0.5505743989116367,2.083900779824467,-0.17026972184038436,-0.33472959863335777,-0.1241594762521889,-0.445030260033067
Margaree,2006-11-21,-1.4878999204477752,0.3606651256687105,1.679246776337357,-0.7879257650626901,0.2544178281818102,-0.9742111498562358,-0.4954439812715618
Margaree,2006-11-22,-1.3478332970441183,0.42618649316990326,1.8032794835617054,-0.8609966826891079,0.4409124298097066,-1.1935872099873621,-0.3618440022323602
Margaree,2006-11-23,-1.4666299682051853,0.5116318821262164,1.9019139363821624,-0.8835741149000891,0.43761418025074006,-1.1535573770580732,-0.4050960959638268
Margaree,2006-11-24,-1.1996914967690093,5.593587388223545,-0.35947641697324684,0.06184311608942856,-0.8072764794179522,-0.5803342641430181,0.07122634802192672
Margaree,2006-11-25,-1.5647612543117164,0.4751558869050719,1.7964537082380345,-0.8245370129703538,0.30875080749461653,-1.0116301732953779,-0.505663126864611
Margaree,2006-11-26,-1.6984474001848415,0.4662889609101915,1.7657468134709877,-1.0594868350153317,0.6247717341857701,-1.4370373941293295,-0.3759846214609972
Margaree,2006-11-27,-1.0678462948532117,0.7766759542261391,2.5200115902279814,-0.2915944628701108,-0.35440409156463787,0.08526644121209226,-0.6908671374679777
Margaree,2006-11-28,-1.6853395958664708,0.7771452144274466,2.28594770172769,-0.6672480843297003,0.01492012890830334,-0.45581542941842906,-0.7021556061382244
Margaree,2006-11-29,-1.7898984652491765,1.539750529816719,2.256189272802104,-0.3916833866270562,-0.2004963828291268,-0.07479213030735742,-0.7931322692337973
Margaree,2006-11-30,-0.15977079902316849,0.793820664250449,2.835996712937284,-0.13405205936780812,-0.25541782190313966,0.0019459072584353157,-0.350243298359015
Margaree,2006-12-01,-0.32203334983974774,3.628240592540951,0.28673874701313434,-0.3914488113916314,0.1316413830569973,-1.5620106664166393,0.5577120455484407
Margaree,2006-12-02,-0.8771086281571083,3.3942289431459223,0.26837626292687033,-0.3530093717425585,-0.11404313027085253,-1.1845741574770876,0.1543764853003505
Margaree,2006-12-03,-2.071537759033673,0.8580974001817827,2.190796424385205,-0.25221208655552024,-0.7779690751359284,0.6137523643684724,-1.2611242318950548
Margaree,2006-12-04,-2.46726422498263,2.218011346323586,0.16857993182226233,1.34750661734309,2.660478612786475,-1.2774440462911627,-0.5435773770829292
Margaree,2006-12-05,-3.4560898455620306,0.0712270618764787,2.364471262795674,-0.10531954363189398,0.7957271127255049,1.3085822457683471,1.6997126796423652
Margaree,2006-12-06,-3.9527774361993657,0.1458053215261814,2.388134283727072,-0.9252857562525806,0.49342680449604975,0.9720309016184883,1.7479699804090458
Margaree,2006-12-07,-2.6631613793802953,4.158176154622171,0.13820626184275708,-0.10629477185283925,0.5245611593115567,0.22013642520223473,2.8984159813338035
Margaree,2006-12-08,-2.3000702698932294,5.480555073918831,-1.9833039291383163,1.5181029965374357,0.8803409106227252,-0.465481171132508,0.4749883883637805
Margaree,2006-12-09,-2.883299130588205,0.20428358661597376,0.8652895753731448,-1.3274673214903505,0.6663146291238956,-1.6620867146557003,-0.6550325095533137
Margaree,2006-12-10,-1.9006799194092852,0.6091792787389448,1.9370283184073005,-0.6721591231990155,0.034757433653465314,-0.5506641423526084,-0.6731130499554665
Margaree,2006-12-11,-1.7593415469829126,0.7844110286030297,2.256119700510172,-0.4696455093802927,-0.27751092441412056,-0.10272349416635362,-0.8876386007540443
Margaree,2006-12-12,-2.852955067310321,1.2223073639409234,2.6302088013182985,-0.3849160142855166,-0.8041298348325687,0.7831199402389252,-1.5281293056429623
Margaree,2006-12-13,-2.2339379723873534,0.5327757132075508,1.7227027106065265,-1.4418001333079258,1.0851975450876508,-2.083452669635279,-0.310777266946221
Margaree,2006-12-14,-0.9574531283061926,2.0361425396757338,1.9343843824481264,-0.08944372468902916,-0.5184425141586511,-0.0198319644153845,-0.5122710768455108
